userid,start_busStop,start_busDes,start_roadDes,start_x,start_y,end_busStop,end_busDes,end_roadDes,end_x,end_y,userid,
8106,46649,Blk 515,Woodlands Ave 5,103.7904,1.435136,60199,Blk 230B,Tampines St 21,103.9509,1.355013,8106,
8117,64009,Hougang Ctrl Int,Hougang Ctrl,103.8927,1.370607,76401,Blk 17,Jln Eunos,103.9053,1.323478,8117,
8123,11099,Opp Tulip Gdn,Farrer Rd,103.8044,1.313053,83111,Les Jardins De Holland,Holland Rd,103.8052,1.310601,8123,
8123,11099,Opp Tulip Gdn,Farrer Rd,103.8044,1.313053,11229,New Bridge Ctr,New Bridge Rd,103.8425,1.282938,8123,
8126,28089,Bef Yuhua CC,Boon Lay Way,103.7363,1.340164,5039,IMM Bldg,Toh Guan Rd,103.7477,1.334462,8126,
8126,28089,Bef Yuhua CC,Boon Lay Way,103.7363,1.340164,28659,Blk 228,Jurong Town Hall Rd,103.736,1.34239,8126,
8135,72081,Opp Blk 668,Jln Damai,103.9095,1.333319,28289,Blk 94,Zion Rd,103.8335,1.288371,8135,
8156,52159,Blk 128,Lor 1 Toa Payoh,103.8439,1.338108,6081,Blk 1,Lor 6 Toa Payoh,103.853,1.33976,8156,
8168,17039,Opp Kent Ridge Sec Sch,West Coast Rd,103.7661,1.301532,52361,Opp Haw Par Villa Stn,Pasir Panjang Rd,103.7819,1.282778,8168,
8187,10119,Opp Pacific Tech Ctr,Jln Bt Merah,103.8112,1.28598,16011,St. Andrew's Cath,Nth Bridge Rd,103.8515,1.2925,8187,
8187,10119,Opp Pacific Tech Ctr,Jln Bt Merah,103.8112,1.28598,4167,HarbourFront Stn,Telok Blangah Rd,103.8198,1.266079,8187,
8191,63361,Opp Serangoon Swim Cplx,Yio Chu Kang Link,103.8738,1.357446,14129,Opp Blk 710,Ang Mo Kio Ave 8,103.8487,1.371373,8191,
8205,73019,Bef RSAF Roundabout,Airport Rd,103.8995,1.351979,54399,Boon Keng Stn,S'goon Rd,103.8618,1.320088,8205,
8211,81111,Paya Lebar Stn,Paya Lebar Rd,103.8921,1.318602,60121,Opp Kong Hwa Sch,Guillemard Rd,103.8874,1.311679,8211,
8219,42029,Aft Swiss Club Rd,Dunearn Rd,103.7921,1.333252,81159,Marina Bay Financial Ctr,Marina Blvd,103.855,1.280372,8219,
8227,84629,Blk 716,Bedok Reservoir Rd,103.9254,1.338157,3391,Aft Shipyard Rd,Tg Kling Rd,103.6972,1.310079,8227,
8241,77051,Blk 115,Pasir Ris Dr 1,103.9551,1.369085,22401,Bef Pasir Ris Ctrl,Pasir Ris Dr 1,103.9483,1.371591,8241,
8249,78071,Blk 446,Pasir Ris Dr 6,103.9572,1.370312,77039,Blk 197,Pasir Ris Dr 1,103.9612,1.366253,8249,
8258,76059,Opp Tampines Stadium,Tampines Ave 5,103.9417,1.352962,78051,Opp Blk 853,Tampines St 83,103.9344,1.353276,8258,
8259,66309,Blk 112,S'goon Nth Ave 1,103.8719,1.369273,75169,Sengkang Stn,Sengkang East Way,103.8961,1.392339,8259,
8259,66529,Blk 538,S'goon Nth Ave 5,103.8732,1.375122,67409,Yio Chu Kang Amenity Ctr,S'goon Nth Ave 6,103.8717,1.37665,8259,
8262,84021,Blk 32,New Upp Changi Rd,103.9251,1.323383,66511,Bedok Int,Bedok Nth Dr,103.9282,1.325005,8262,
8275,7571,Opp Prime Ctr,Middle Rd,103.8511,1.300634,84009,Aft SM Motors Ctr,Alexandra Rd,103.8107,1.292159,8275,
8275,10299,Opp SM Motors Ctr,Alexandra Rd,103.8115,1.292335,10291,Opp Prime Ctr,Middle Rd,103.8511,1.300634,8275,
8276,59521,Yishun Sapphire,Yishun Ave 2,103.8317,1.440037,7571,Yishun Stn,Yishun Ave 2,103.8352,1.429266,8276,
8289,8121,Somerset Stn,Somerset Rd,103.8388,1.300276,59079,Blk 1,Henderson Rd,103.8173,1.279478,8289,
8306,11051,Opp Queenstown Polyclinic,Queensway,103.8003,1.298722,14249,The Holy Family Ch,East Coast Rd,103.9065,1.306864,8306,
8308,53169,Blk 254,Marymount Rd,103.8425,1.362135,92129,S'pore Poly,Dover Ave,103.7821,1.307393,8308,
8309,6171,Opp Subordinate Ct,Upp Cross St,103.8424,1.286077,19091,Bt Batok Fire Stn,Bt Batok Rd,103.7526,1.374014,8309,
8309,6171,Opp Subordinate Ct,Upp Cross St,103.8424,1.286077,44159,Bef Outram Rd,Eu Tong Sen St,103.8386,1.279008,8309,
8310,84041,Blk 221A,New Upp Changi Rd,103.9347,1.324691,10018,Tampines Int,Tampines Ctrl 1,103.9434,1.354076,8310,
8323,76469,East Spring Sec Sch,Tampines St 34,103.9598,1.356303,75009,Opp SAFRA Tampines,Tampines Ave 1,103.9401,1.345034,8323,
8324,17171,Clementi Stn,C'wealth Ave West,103.765,1.314975,75051,Mori Seiki,Toh Guan Rd East,103.7495,1.336655,8324,
8325,84191,Blk 220 CP,Bedok Nth Ave 3,103.9353,1.325663,28661,Near SATS Flight Kitchen,Airport Blvd,103.9824,1.342037,8325,
8331,5019,Opp Pearl's Ctr,New Bridge Rd,103.841,1.281184,95159,NUS Fac Of Engrg,Clementi Rd,103.7702,1.300603,8331,
8337,70269,Citipoint Ind Cplx,Paya Lebar Rd,103.8901,1.328246,16159,Buona Vista Stn,Nth Buona Vista Rd,103.7906,1.306498,8337,
8341,54301,Blk 5022,Ang Mo Kio Ave 3,103.8628,1.370195,11361,Opp Orion @ Paya Lebar,Paya Lebar Rd,103.8896,1.328843,8341,
8341,70261,Opp Orion @ Paya Lebar,Paya Lebar Rd,103.8896,1.328843,70261,Blk 516,Ang Mo Kio Ave 3,103.8733,1.37094,8341,
8342,64549,Opp Hougang Ctrl Int,Hougang Ctrl,103.8917,1.3714,66101,Tampines Int,Tampines Ctrl 1,103.9434,1.354076,8342,
8344,43341,Princess E Pr Sch,Bt Batok West Ave 3,103.7412,1.349724,75009,Opp Natl JC,Bt Timah Rd,103.8027,1.328988,8344,
8345,60119,Opp Blk 28,Bendemeer Rd,103.8642,1.318897,41071,Old Hill St Police Stn,Hill St,103.8486,1.290845,8345,
8345,52081,Aft Blk 195,Jln Toa Payoh,103.8608,1.330814,4223,Old Hill St Police Stn,Hill St,103.8486,1.290845,8345,
8353,43049,Opp Hume Pk Condo,Upp Bt Timah Rd,103.7689,1.3557,4223,Holland Village,Holland Rd,103.7944,1.312232,8353,
8358,11141,Queenstown Stn,C'wealth Ave,103.8059,1.294693,11261,Blk 176,Boon Lay Ave,103.7103,1.347203,8358,
8366,54181,Blk 258,Ang Mo Kio Ave 4,103.8365,1.370533,21421,Changi Airport PTB2,PTB2 Basement,103.9892,1.355093,8366,
8368,15209,Opp PSA Wharves G3,Pasir Panjang Rd,103.7902,1.277066,95129,One Raffles Quay,Raffles Quay,103.8514,1.280976,8368,
8379,70201,ITE MacPherson Campus 1,Circuit Rd,103.8889,1.324611,3059,Bef Lor 23 Geylang,Sims Ave,103.881,1.314907,8379,
8385,42109,Opp Beauty World Ctr,Jln Anak Bt,103.7769,1.343269,80091,Aft Upp Bt Timah Rd,Jln Jurong Kechil,103.7753,1.340093,8385,
8389,81151,Kong Hwa Sch,Guillemard Rd,103.8878,1.311533,42151,Versailles Condo,Guillemard Rd,103.8904,1.312008,8389,
8401,44269,Blk 223,Bt Panjang Rd,103.7742,1.375778,81141,Parkway Hotel,Joo Chiat Rd,103.9059,1.304765,8401,
8402,55139,Blk 641,Ang Mo Kio Ave 4,103.84,1.3789,92189,Aft Hosp Dr,Eu Tong Sen St,103.8376,1.27832,8402,
8411,78129,Opp Blk 233,Pasir Ris Dr 3,103.9621,1.375131,10017,Changi Airport PTB2,PTB2 Basement,103.9892,1.355093,8411,
8420,50041,Novena Lodge,Thomson Rd,103.8416,1.323623,95129,Punggol Temp Int,Punggol Pl,103.9022,1.403706,8420,
8422,43171,Blk 229,Bt Batok East Ave 3,103.7546,1.348555,65009,Blk 131,Jurong Gateway Rd,103.7403,1.334739,8422,
8429,53041,Bef Thomson Ridge,Upp Thomson Rd,103.8344,1.353078,28301,Blk 454,Sin Ming Ave,103.8303,1.359298,8429,
8434,52309,Blk 30,Toa Payoh East,103.8547,1.333903,53361,Opp Tg Katong Girls' Sch,Tg Katong Rd,103.8954,1.307253,8434,
8436,10191,Blk 78,Tiong Bahru Rd,103.819,1.2886,82071,Delta Swim Cplx,Tiong Bahru Rd,103.8194,1.288757,8436,
8443,76239,Opp Tampines JC,Tampines Ave 7,103.9575,1.356467,10199,Ngee Ann Sec Sch,Tampines St 32,103.9574,1.35385,8443,
8447,67051,Opp Seletar Hills Est,Yio Chu Kang Rd,103.873,1.387394,76411,After Jalan Kayu,Sengkang West Ave,103.8706,1.391067,8447,
8462,66029,St. Gabriel's Pr Sch,Lor Chuan,103.8614,1.350172,68019,Blk 602,Bt Panjang Ring Rd,103.7629,1.381781,8462,
8462,44641,Blk 602,Bt Panjang Ring Rd,103.7629,1.381781,44641,St. Gabriel's Pr Sch,Lor Chuan,103.8614,1.350172,8462,
8463,98091,Blk 156,Pasir Ris Dr 1,103.9631,1.364328,66029,Woodlands Reg Int,Woodlands Sq,103.7859,1.436621,8463,
8473,14201,Blk 109B,Depot Rd,103.8092,1.281673,46009,Crescent Girls' Sch,Tanglin Rd,103.816,1.293647,8473,
8479,92069,Tao Nan Sch,Marine Parade Rd,103.911,1.305663,10329,CHIJ Katong Convent (Pr),Marine Parade Rd,103.9106,1.305853,8479,
8489,18119,Opp Fairfield Meth Pr Sch,Dover Rd,103.7847,1.300046,92061,Dover Stn,C'wealth Ave West,103.7787,1.311683,8489,
8492,78059,Blk 210,Pasir Ris Dr 1,103.9611,1.366776,19039,Opp Changi General Hosp,Simei Ave,103.9485,1.339417,8492,
8498,66409,Melrose,S'goon Ave 3,103.8659,1.349266,96281,New Tech Pk,Lor Chuan,103.8618,1.350967,8498,
8509,14209,Aft Hewlett Packard,Depot Rd,103.8096,1.281761,66021,Bt Merah Int,Bt Merah Ctrl,103.8172,1.282102,8509,
8515,17149,Blk 426,AYE,103.7635,1.311637,10009,VivoCity,Telok Blangah Rd,103.8221,1.265514,8515,
8521,59331,Blk 773,Yishun Ave 3,103.8328,1.422974,14141,Peace Ctr,Selegie Rd,103.8498,1.300999,8521,
8528,21599,Blk 117,Corporation Dr,103.7227,1.334684,7011,Opp Heng Mui Keng Terr,Pasir Panjang Rd,103.7736,1.290463,8528,
8533,63291,Opp Blk 115,Lor Ah Soo,103.8879,1.35225,16061,Blk 172,Hougang Ave 3,103.8898,1.350814,8533,
8533,63101,Opp Blk 169,Hougang Ave 3,103.8903,1.351107,63109,Opp Blk 115,Lor Ah Soo,103.8879,1.35225,8533,
8538,14271,Al-Amin Mque,Telok Blangah Way,103.8191,1.275682,63291,Punggol CC,Hougang Ave 6,103.8927,1.374685,8538,
8553,50159,Opp Jumbo Ind Bldg,Kim Keat Rd,103.8533,1.324561,64379,Selegie Ctr,Selegie Rd,103.85,1.303245,8553,
8567,65079,Blk 102C,Punggol Rd,103.9047,1.398936,7021,Blk 302,Tampines Ave 2,103.9551,1.352966,8567,
8577,60221,Blk 73,Geylang Bahru,103.8708,1.322124,76109,Blk 54,Bendemeer Rd,103.8676,1.324095,8577,
8580,81141,Versailles Condo,Guillemard Rd,103.8904,1.312008,60159,Opp AIA Twr,Robinson Rd,103.8509,1.282075,8580,
8586,84701,Blk 151,Kaki Bt Ave 1,103.9121,1.336013,3031,Opp Novena Ch,Thomson Rd,103.8418,1.321273,8586,
8592,77009,Pasir Ris Int,Pasir Ris Dr 3,103.9496,1.373708,50031,Sengkang Int,Sengkang Sq,103.8959,1.391781,8592,
8604,62059,Blk 161,Upp Paya Lebar Rd,103.8786,1.351701,67009,Thomson Med Ctr,Thomson Rd,103.8419,1.325613,8604,
8614,15139,Opp Kent Ridge Stn,Sth Buona Vista Rd,103.7846,1.29241,50051,Bef Reuters,Science Pk Dr,103.7892,1.290103,8614,
8621,58101,Blk 311,Canberra Rd,103.8228,1.446673,18269,Opp Bt Batok Fire Stn,Bt Batok Rd,103.7522,1.373923,8621,
8628,28081,Blk 112,Boon Lay Way,103.7366,1.339508,44151,Opp Blk 195,Jln Toa Payoh,103.8603,1.329917,8628,
8635,16049,Westvale,Pasir Panjang Rd,103.7774,1.289138,52089,Opp Tiong Bahru Plaza,Tiong Bahru Rd,103.8267,1.285931,8635,
8636,77051,Blk 115,Pasir Ris Dr 1,103.9551,1.369085,10161,Bef Pasir Ris Ctrl,Pasir Ris Dr 1,103.9483,1.371591,8636,
8662,52281,Blk 68,Lor 5 Toa Payoh,103.8536,1.334446,77039,Blk 59,Lor 5 Toa Payoh,103.8522,1.33697,8662,
8665,65309,Opp Blk 612A,Punggol Dr,103.9091,1.404944,52291,AMK Police Div HQ,Ang Mo Kio Ave 9,103.8445,1.384252,8665,
8671,98019,Opp Blk 149A,Loyang Ave,103.9634,1.362261,55301,Opp Wholesale Ctr,West Coast Highway,103.7789,1.286435,8671,
8672,60139,Blk 44,Bendemeer Rd,103.8663,1.322049,16239,Opp Blk 32,New Upp Changi Rd,103.9252,1.322953,8672,
8691,62139,Serangoon Stn,Upp S'goon Rd,103.8734,1.349046,84029,Serangoon Stn,S'goon Ctrl,103.8732,1.350498,8691,
8703,92221,Blk 19,Marine Terr,103.9149,1.304964,66351,Opp Parkway Parade,Marine Parade Rd,103.905,1.302692,8703,
8704,28299,Blk 253,Jurong Town Hall Rd,103.7367,1.344383,92041,Blk 276B,Jurong West Ave 3,103.7049,1.353072,8704,
8713,82071,Opp Tg Katong Girls' Sch,Tg Katong Rd,103.8954,1.307253,27469,Opp AIA Twr,Robinson Rd,103.8509,1.282075,8713,
8717,75349,The Clearwater Condo,Bedok Reservoir Rd,103.934,1.338118,3031,Opp Eunos Technolink,Eunos Link,103.901,1.332915,8717,
8724,92101,Katong Shop Ctr,Mountbatten Rd,103.9013,1.303702,71089,Expo Halls 4/5/6,Upp Changi Rd East,103.9584,1.335608,8724,
8731,21631,Opp Japanese Gdn,Yuan Ching Rd,103.7249,1.333636,96039,Opp Lakeside Stn,Boon Lay Way,103.7193,1.34432,8731,
8736,66009,Serangoon Int,S'goon Ave 2,103.8717,1.350466,28099,Opp Suntec City,Nicoll Highway,103.8576,1.295949,8736,
8737,28701,Aft Old Toh Tuck Rd,Toh Tuck Link,103.7577,1.331498,80151,Blk 705,West Coast Highway,103.7606,1.305051,8737,
8743,59072,Northpoint Shop Ctr,Yishun Ave 2,103.8355,1.429458,17329,Aft Boon Lay Sub Stn,Boon Lay Way,103.7514,1.328075,8743,
8746,84051,Bedok Sports Cplx,New Upp Changi Rd,103.9396,1.325319,28039,Opp Tropicana Condo,Upp Changi Rd East,103.9613,1.340415,8746,
8748,58321,Bet Blks 357/359,Admiralty Dr,103.8161,1.450206,96049,Blk 741,Yishun Ave 5,103.8328,1.430344,8748,
8749,50038,Novena Stn,Thomson Rd,103.8434,1.319627,59141,Blk 51,Owen Rd,103.8504,1.316655,8749,
8751,25061,Toshiba Chemical S'pore,Tuas Ave 9,103.6453,1.327585,50089,Yew Mei Green Condo,Choa Chu Kang Nth 6,103.7519,1.394588,8751,
8755,7419,Opp Veerasamy Rd,Jln Besar,103.8562,1.30653,45379,Kembangan Stn,Sims Ave East,103.9133,1.320969,8755,
8791,40019,Little India Stn,Bt Timah Rd,103.8492,1.306644,83062,Pasir Ris Int,Pasir Ris Dr 3,103.9496,1.373708,8791,
8803,98231,Loyang Ind Est,Loyang Ave,103.9718,1.371186,77009,Loyang Valley,Loyang Ave,103.9706,1.369551,8803,
8810,64009,Hougang Ctrl Int,Hougang Ctrl,103.8927,1.370607,98049,Ang Mo Kio Stn,Ang Mo Kio Ave 3,103.8508,1.369469,8810,
8815,59429,Blk 846,Yishun Ring Rd,103.835,1.417426,54261,Opp Blk 757,Yishun Ave 2,103.8354,1.426573,8815,
8827,44009,Choa Chu Kang Int,Choa Chu Kang Loop,103.7441,1.385511,59069,Woodlands Reg Int,Woodlands Sq,103.7859,1.436621,8827,
8829,75239,Temasek Poly,Tampines Ave 1,103.9326,1.346753,46009,Blk 302,Tampines Ave 2,103.9551,1.352966,8829,
8836,46721,Opp Pacific Vinitex,Woodlands Ave 8,103.8018,1.452489,76109,Yio Chu Kang Int,Ang Mo Kio Ave 8,103.8456,1.381132,8836,
8847,10071,Blk 111,Jln Bt Merah,103.8264,1.280453,55509,Opp Tiong Bahru Plaza,Tiong Bahru Rd,103.8267,1.285931,8847,
8865,53211,Opp Raffles Inst,Bishan Rd,103.8471,1.347072,10161,Capitol Bldg,Stamford Rd,103.8513,1.293956,8865,
8869,4111,Capitol Bldg,Stamford Rd,103.8513,1.293956,4111,United World College,Dover Rd,103.7818,1.303703,8869,
8873,13121,Opp Great World City,Zion Rd,103.8308,1.294092,19089,Clementi Stn,C'wealth Ave West,103.765,1.314975,8873,
8939,53041,Bef Thomson Ridge,Upp Thomson Rd,103.8344,1.353078,17171,Marymount Stn,Marymount Rd,103.8395,1.350167,8939,
8942,54229,Ang Mo Kio Pr Sch,Ang Mo Kio Ave 3,103.8399,1.369606,53121,Far East Plaza,Scotts Rd,103.8332,1.30732,8942,
8944,96069,Mera Terr P/G,Upp Changi Rd East,103.9631,1.34665,9219,Intl Plaza,Anson Rd,103.8463,1.275703,8944,
8959,10181,Bef Al-Rabitah Mque,Tiong Bahru Rd,103.8209,1.288488,22259,Opp Gan Eng Seng Sec Sch,Alexandra Rd,103.8241,1.290881,8959,
8972,44819,Opp West Spring Sec Sch,Senja Rd,103.76,1.387075,10249,The Verge,Sungei Rd,103.852,1.304613,8972,
8979,10071,Blk 111,Jln Bt Merah,103.8264,1.280453,7539,Bt Merah Town Ctr,Jln Bt Merah,103.8178,1.283941,8979,
8982,14151,Opp Chr CC Chapel,Telok Blangah Rd,103.8129,1.269648,10091,Blk 121,Bedok Reservoir Rd,103.9098,1.33151,8982,
8985,70041,Opp Blk 4,Upp Aljunied Rd,103.8784,1.333408,72069,Aft Jln Belangkas,MacPherson Rd,103.8833,1.332182,8985,
8999,66079,PUB Recreation Club,Braddell Rd,103.8674,1.343261,70139,Braddell Stn,Lor 1 Toa Payoh,103.848,1.34069,8999,
9000,80291,Blk 82,Geylang Bahru,103.8723,1.31956,52179,Tiong Bahru Plaza,Tiong Bahru Rd,103.8275,1.286,9000,
9001,52161,Blk 111,Lor 1 Toa Payoh,103.8454,1.340938,10169,Caldecott Stn,Toa Payoh Rise,103.8394,1.337357,9001,
9012,50038,Novena Stn,Thomson Rd,103.8434,1.319627,52559,People's Pk Ctr,Eu Tong Sen St,103.8444,1.285711,9012,
9017,75009,Tampines Int,Tampines Ctrl 1,103.9434,1.354076,5022,Blk 233,Tampines Ave 7,103.9477,1.356603,9017,
9039,21669,Opp Blk 134D,Yuan Ching Rd,103.7221,1.341342,76209,Yuan Ching Sec Sch,Yuan Ching Rd,103.7214,1.341766,9039,
9040,46809,Opp Woodlands Mart,Woodlands Ave 6,103.7981,1.446497,21661,Opp Blk 773,Woodlands Ave 9,103.7976,1.447969,9040,
9041,84089,Blk 40,Bedok Sth Rd,103.94,1.320681,46471,Blk 32,New Upp Changi Rd,103.9251,1.323383,9041,
9043,76459,Blk 323,Tampines St 33,103.9587,1.35208,84021,Blk 302,Tampines Ave 2,103.9551,1.352966,9043,
9069,64101,Opp Gracehaven S Army,Yio Chu Kang Rd,103.8765,1.372113,76109,Blk 946A,Hougang Ave 9,103.8807,1.374888,9069,
9079,27329,Blk 840,Pioneer Rd Nth,103.6919,1.344043,64489,Blk 834,Jurong West Ave 5,103.6941,1.342854,9079,
9098,76109,Blk 302,Tampines Ave 2,103.9551,1.352966,27369,Opp SAFRA Tampines,Tampines Ave 1,103.9401,1.345034,9098,
